iter	Logloss
165	0.0009391752743
166	0.0009391644062
167	0.000923623047
168	0.0009094510663
169	0.0009082589734
170	0.0008959761712
171	0.0008834090158
172	0.0008834055346
173	0.0008718036858
174	0.0008699751308
175	0.0008552640761
176	0.0008452507505
177	0.0008452354673
178	0.0008452368258
179	0.0008452356371
180	0.0008452356371
181	0.0008304664212
182	0.0008304650627
183	0.0008212980042
184	0.0008119910191
185	0.000797663489
186	0.0007873240359
187	0.0007873240359
188	0.0007758004713
189	0.0007661469811
190	0.0007644779662
191	0.0007548252402
192	0.000743075993
193	0.0007332657647
194	0.0007267682641
195	0.0007267686886
196	0.0007267648678
197	0.0007267612168
198	0.0007267618111
199	0.0007267553582
200	0.0007267566318
201	0.000725690286
202	0.0007256800972
203	0.0007248366321
204	0.0007236604168
205	0.0007224725692
206	0.0007224701069
207	0.0007139617561
208	0.0007051435376
209	0.0006992373711
210	0.0006876222344
211	0.000681587349
212	0.0006751343396
213	0.0006751124336
214	0.0006751115845
215	0.0006669287668
216	0.0006596162448
217	0.0006596194288
218	0.0006511950085
219	0.0006427815837
220	0.000635927092
221	0.0006359181343
222	0.0006359141861
223	0.0006359199173
224	0.0006311972257
225	0.0006312001974
226	0.0006227423662
227	0.0006227428757
228	0.0006169265831
229	0.0006169251397
230	0.0006169270077
231	0.0006169183472
232	0.0006117641586
233	0.0006029417372
234	0.0006029366853
235	0.0005978791632
236	0.0005926282657
237	0.0005874511523
238	0.0005874473315
239	0.0005874525957
240	0.0005874449541
241	0.0005867059244
242	0.0005867004904
243	0.0005793545576
244	0.0005752662478
245	0.0005752641251
246	0.0005752608987
247	0.0005706459963
248	0.0005654173869
249	0.0005654183633
250	0.0005596985674
251	0.0005536562102
252	0.0005530233991
253	0.0005530197906
254	0.0005530245029
255	0.0005475309415
256	0.000547540069
257	0.000542889251
258	0.0005379616365
259	0.0005372699
260	0.000537261664
261	0.0005332387326
262	0.000528214579
263	0.0005243202815
264	0.0005197122566
265	0.0005197068225
266	0.0005136547435
267	0.0005136500736
268	0.0005136496491
269	0.0005136525359
270	0.0005071566485
271	0.0005071509173
272	0.0005071514268
273	0.0005065897676
274	0.0005016568889
275	0.0004983416989
276	0.0004983309158
277	0.0004983408499
278	0.0004983395338
279	0.0004983424631
280	0.0004970767559
281	0.0004913609507
282	0.0004913621818
283	0.0004908363534
284	0.0004908310042
285	0.0004908274382
286	0.0004869883302
287	0.0004869883302
288	0.0004869811555
289	0.0004833701075
290	0.0004795792266
291	0.000479561481
292	0.000479556514
293	0.0004794611211
294	0.0004789157641
295	0.0004789157641
296	0.0004789144055
297	0.0004789010327
298	0.0004751349022
299	0.0004746235079
300	0.0004696636288
301	0.0004696442701
302	0.0004656600986
303	0.0004608042729
304	0.0004563693732
305	0.0004563588447
306	0.0004522143266
307	0.000452199383
308	0.000452195732
309	0.0004521936093
310	0.0004474208226
311	0.0004431118823
312	0.0004430982971
313	0.000443091547
314	0.000443091547
315	0.0004392496796
316	0.0004390187753
317	0.0004390179262
318	0.0004390130016
319	0.0004390132988
320	0.0004390070581
321	0.0004390027279
322	0.0004390027279
323	0.0004389672792
324	0.0004389658783
325	0.0004389659632
326	0.0004343377729
327	0.0004343325086
328	0.0004300564273
329	0.0004258138841
330	0.0004258194031
331	0.0004258082803
332	0.0004258082803
333	0.0004258110822
334	0.000421520694
335	0.0004215221799
336	0.0004215095288
337	0.0004215067268
338	0.0004215066419
339	0.0004215034155
340	0.0004215034155
341	0.0004215039674
342	0.0004215019296
343	0.0004214923351
344	0.0004214939059
345	0.0004214933965
346	0.0004214902125
347	0.0004214836322
348	0.0004173760061
349	0.0004173713362
350	0.0004133070127
351	0.0004133088806
352	0.0004133081164
353	0.000413312659
354	0.0004132935125
355	0.0004132933002
356	0.0004092079622
357	0.000409197646
358	0.000409197646
359	0.0004091964148
360	0.0004091941648
361	0.0004091941648
362	0.0004091827024
363	0.0004091808769
364	0.0004091822354
365	0.0004091841033
366	0.0004091841033
367	0.0004091773957
368	0.0004091610936
369	0.000409160287
370	0.0004091590983
371	0.0004091568482
372	0.0004088366643
373	0.0004088233339
374	0.0004088321642
375	0.0004088254566
376	0.0004088328435
377	0.0004088308057
378	0.0004088302114
379	0.0004088308906
380	0.0004088220603
381	0.0004088226547
382	0.0004088177301
383	0.0004088156074
384	0.0004088145036
385	0.0004041948889
386	0.0004041964172
387	0.0004041869926
388	0.0004041869926
389	0.0004041837661
390	0.0004037761705
391	0.000400012757
392	0.0004000081296
393	0.00040000779
394	0.0003996235013
395	0.0003996157748
396	0.0003996204447
397	0.000399491556
398	0.000395841663
399	0.0003958314742
400	0.0003958374601
401	0.0003958246817
402	0.0003958226439
403	0.0003958210307
404	0.0003958219646
405	0.0003954359354
406	0.0003915007128
407	0.0003914974439
408	0.000391502326
409	0.0003914974439
410	0.0003914906089
411	0.0003914963825
412	0.0003914857692
413	0.0003911304338
414	0.0003911143015
415	0.0003911157874
416	0.0003911217733
417	0.0003909759881
418	0.0003909686862
419	0.0003909756485
420	0.0003909709362
421	0.0003909661389
422	0.0003909684314
423	0.0003909739504
424	0.0003909709786
425	0.0003909614691
426	0.0003905862655
427	0.0003905802371
428	0.0003905735294
429	0.0003904948632
430	0.0003904867121
431	0.0003901820237
432	0.0003901723443
433	0.000390168099
434	0.0003901668254
435	0.0003898213392
436	0.0003898228675
437	0.0003898228675
438	0.0003898232071
439	0.000389821042
440	0.0003898241836
441	0.0003898162872
442	0.0003898082211
443	0.0003898200656
444	0.0003898082635
445	0.000389809707
446	0.0003898009615
447	0.0003894694001
448	0.0003894614188
449	0.000389461249
450	0.0003894588292
451	0.0003894505932
452	0.0003894513998
453	0.0003894457111
454	0.0003894369657
455	0.0003894428242
456	0.0003894326779
457	0.0003894280929
458	0.000389067748
459	0.0003890546299
460	0.0003890573469
461	0.0003890605309
462	0.000389057262
463	0.0003890569224
464	0.0003890414693
465	0.0003890411721
466	0.0003890447382
467	0.0003890374787
468	0.0003890452052
469	0.0003890359079
470	0.0003890359079
471	0.0003890311531
472	0.0003890328513
473	0.0003890291578
474	0.0003890291578
475	0.0003890251672
476	0.0003890201577
477	0.0003890193935
478	0.0003890156576
479	0.0003890086952
480	0.0003890103085
481	0.0003890072943
482	0.0003890072943
483	0.0003889993555
484	0.000389005681
485	0.0003889993979
486	0.0003889904403
487	0.0003889925629
488	0.0003889953224
489	0.0003889795722
490	0.0003889795722
491	0.0003889795722
492	0.0003889795722
493	0.000388983393
494	0.0003889794873
495	0.0003889794873
496	0.0003889794873
497	0.0003889768552
498	0.0003889782137
499	0.0003889729494
500	0.0003889729494
501	0.0003889800392
502	0.0003889681097
503	0.000388971506
504	0.0003889648833
505	0.0003889636946
506	0.0003889627606
507	0.0003852960561
508	0.0003852970325
509	0.0003852980938
510	0.0003852980938
511	0.0003852980938
512	0.0003852954617
513	0.0003852946976
514	0.0003852946976
515	0.0003852970325
516	0.0003852928296
517	0.0003852894333
518	0.0003852794568
519	0.0003852806455
520	0.0003852786077
521	0.0003852766124
522	0.0003852800936
523	0.0003852744048
524	0.0003852821313
525	0.0003852667207
526	0.0003852727067
527	0.0003852658292
528	0.0003852662962
529	0.0003852662962
530	0.0003852606499
531	0.0003852591216
532	0.000385247744
533	0.0003852530083
534	0.0003852519469
535	0.000385245961
536	0.0003814818682
537	0.0003814845428
538	0.0003814762219
539	0.00038147567
540	0.0003814645472
541	0.0003814693869
542	0.0003814681133
543	0.0003814681133
544	0.0003814623397
545	0.0003814623397
546	0.0003814641227
547	0.0003814584764
548	0.0003814607689
549	0.000381465269
550	0.0003814549528
551	0.000381458816
552	0.000381458816
553	0.0003814520659
554	0.0003814512169
555	0.000381451514
556	0.0003814513867
557	0.0003814513867
558	0.0003814488395
559	0.0003814427262
560	0.0003814403063
561	0.0003814412403
562	0.0003814304147
563	0.0003814333864
564	0.0003814346176
565	0.0003814356364
566	0.0003814311364
567	0.0003814294807
568	0.0003814263391
569	0.0003814259995
570	0.0003814186126
571	0.0003814166597
572	0.0003814207353
573	0.000381418273
574	0.0003814125418
575	0.0003814136031
576	0.0003814048577
577	0.0003814065558
578	0.0003814021831
579	0.0003814047728
580	0.0003814047728
581	0.0003813970038
582	0.0003813970038
583	0.0003813970038
584	0.0003813980651
585	0.0003813980651
586	0.0003814008246
587	0.0003814008246
588	0.0003814008246
589	0.0003813967066
590	0.0003813902537
591	0.0003813805743
592	0.0003813748856
593	0.0003813830791
594	0.0003813830791
595	0.0003813765837
596	0.0003813688572
597	0.0003813761592
598	0.000381371277
599	0.0003813674137
600	0.0003813695364
601	0.0003813650788
602	0.0003813597721
603	0.0003813597721
604	0.000381366225
605	0.0003813610457
606	0.0003813610457
607	0.0003813620222
608	0.000381360791
609	0.0003813512814
610	0.0003813567155
611	0.000381355739
612	0.0003813550173
613	0.000381348055
614	0.0003813379086
615	0.0003813400313
616	0.0003813409228
617	0.0003813424511
618	0.0003813386303
619	0.0003813404983
620	0.0003813362529
621	0.0003813286962
622	0.0003813268707
623	0.0003813230074
624	0.0003813257245
625	0.0003813235169
626	0.0003813283566
627	0.0003813255546
628	0.0003813146441
629	0.0003813224131
630	0.0003813159177
631	0.0003813109507
632	0.0003813085733
633	0.0003813044128
634	0.0003813074695
635	0.0003813024175
636	0.0003812980448
637	0.0003813035638
638	0.0003813042006
639	0.0003812917617
640	0.000381296941
641	0.000381296941
642	0.0003812966438
643	0.0003812974505
644	0.0003812913372
645	0.0003812857333
646	0.000381285139
647	0.0003812787285
648	0.0003812819125
649	0.0003812664594
650	0.0003812715539
651	0.0003812628084
652	0.0003812538932
653	0.0003812575867
654	0.0003812505394
655	0.0003812524073
656	0.0003812555489
657	0.0003812473129
658	0.0003812473129
659	0.0003812447233
660	0.0003812436619
661	0.0003812382703
662	0.0003812355109
663	0.0003812359779
664	0.0003812359779
665	0.0003812391619
666	0.0003812323693
667	0.0003812307985
668	0.0003812327514
669	0.0003812305014
670	0.0003812263409
671	0.0003812272325
672	0.0003812243456
673	0.0003812166191
674	0.0003812140719
675	0.0003812102935
676	0.0003812128407
677	0.0003812113973
678	0.0003812018877
679	0.0003812064303
680	0.0003812056661
681	0.0003812056661
682	0.0003812056661
683	0.0003812056661
684	0.0003812026095
685	0.000381201166
686	0.0003812014208
687	0.0003812008689
688	0.0003811933121
689	0.0003811908923
690	0.0003811981094
691	0.0003811947131
692	0.0003811908498
693	0.0003811812978
694	0.0003811809157
695	0.000381182911
696	0.000381182911
697	0.0003811835054
698	0.0003811717882
699	0.0003811795997
700	0.0003811821893
701	0.0003811736137
702	0.0003811649957
703	0.0003811616843
704	0.0003811632976
705	0.0003811656749
706	0.0003811604956
707	0.0003811626183
708	0.0003811626183
709	0.0003811526842
710	0.0003811528116
711	0.0003811532785
712	0.0003811473351
713	0.0003811480992
714	0.0003811417312
715	0.0003811448728
716	0.0003811405001
717	0.0003811376557
718	0.0003811452124
719	0.0003811339198
720	0.0003811432595
721	0.0003811295895
722	0.0003811295895
723	0.0003811316273
724	0.0003811270848
725	0.000381133283
726	0.0003811260234
727	0.0003811316697
728	0.0003811251319
729	0.0003811301839
730	0.0003811212686
731	0.0003811253442
732	0.0003811290376
733	0.0003811211837
734	0.0003811239857
735	0.0003811253442
736	0.0003811178724
737	0.0003811160469
738	0.0003811154101
739	0.0003811096364
740	0.0003811075137
741	0.0003811042024
742	0.000381105009
743	0.0003811070043
744	0.0003811039476
745	0.0003811011457
746	0.0003811016551
747	0.0003810992778
748	0.0003810976645
749	0.0003810964334
750	0.0003810976645
751	0.0003810950324
752	0.0003810915512
753	0.0003810915512
754	0.0003810915512
755	0.0003810957966
756	0.0003810957966
757	0.0003810957966
758	0.0003810957966
759	0.000381095372
760	0.0003810957117
761	0.0003810935041
762	0.0003810935041
763	0.0003810935041
764	0.0003810935041
765	0.0003810897682
766	0.0003810944805
767	0.0003810935465
768	0.0003810883672
769	0.0003810883248
770	0.0003810879002
771	0.000381084037
772	0.0003810830181
773	0.0003810819992
774	0.0003810819992
775	0.0003810876455
776	0.0003810856926
777	0.0003810798341
778	0.000381079919
779	0.0003810831454
780	0.0003810801312
781	0.0003810776689
782	0.0003810697302
783	0.0003810718528
784	0.0003810735934
785	0.0003810652301
786	0.0003810670556
787	0.0003810654848
788	0.0003810676075
789	0.0003810560601
790	0.0003810585224
791	0.0003810483336
792	0.0003810414562
793	0.0003810501591
794	0.0003810484185
795	0.000381044343
796	0.0003810481213
797	0.0003810385693
798	0.0003810381448
799	0.0003810368712
800	0.0003810392486
801	0.000381035173
802	0.0003810241351
803	0.0003810284229
804	0.0003810245597
805	0.0003810253663
806	0.0003810188709
807	0.0003810150501
808	0.000381014201
809	0.0003810099132
810	0.0003810072387
811	0.0003810012952
812	0.0003810019744
813	0.0003810019744
814	0.0003810019744
815	0.0003810019744
816	0.0003810019744
817	0.0003810019744
818	0.0003810019744
819	0.0003810019744
820	0.0003810019744
821	0.0003810019744
822	0.0003810019744
823	0.0003810019744
824	0.0003810019744
825	0.0003810019744
826	0.0003810019744
827	0.0003810019744
828	0.0003810019744
829	0.0003810019744
830	0.0003810019744
831	0.0003810019744
832	0.0003810019744
833	0.0003810019744
834	0.0003810019744
835	0.0003810019744
836	0.0003810019744
837	0.0003810019744
838	0.0003810019744
839	0.0003810019744
840	0.0003810019744
841	0.0003810019744
842	0.0003810019744
843	0.0003810019744
844	0.0003810019744
845	0.0003810019744
846	0.0003810019744
847	0.0003810019744
848	0.0003810019744
849	0.0003810019744
850	0.0003810019744
851	0.0003810019744
852	0.0003810019744
853	0.0003810019744
854	0.0003810019744
855	0.0003810019744
856	0.0003810019744
857	0.0003810019744
858	0.0003810019744
859	0.0003810019744
860	0.0003810019744
861	0.0003810019744
862	0.0003810019744
863	0.0003810019744
864	0.0003810019744
865	0.0003810019744
866	0.0003810019744
867	0.0003810019744
868	0.0003810019744
869	0.0003810019744
870	0.0003810019744
871	0.0003810019744
872	0.0003810019744
873	0.0003810019744
874	0.0003810019744
875	0.0003810019744
876	0.0003810019744
877	0.0003810019744
878	0.0003810019744
879	0.0003810019744
880	0.0003810019744
881	0.0003810019744
882	0.0003810019744
883	0.0003810019744
884	0.0003810019744
885	0.0003810019744
886	0.0003810019744
887	0.0003810019744
888	0.0003810019744
889	0.0003810019744
890	0.0003810019744
891	0.0003810019744
892	0.0003810019744
893	0.0003810019744
894	0.0003810019744
895	0.0003810019744
896	0.0003810019744
897	0.0003810019744
898	0.0003810019744
899	0.0003810019744
900	0.0003810019744
901	0.0003810019744
902	0.0003810019744
903	0.0003810019744
904	0.0003810019744
905	0.0003810019744
906	0.0003810019744
907	0.0003810019744
908	0.0003810019744
909	0.0003810019744
910	0.0003810019744
911	0.0003810019744
912	0.0003810019744
913	0.0003810019744
914	0.0003810019744
915	0.0003810019744
916	0.0003810019744
917	0.0003810019744
918	0.0003810019744
919	0.0003810019744
920	0.0003810019744
921	0.0003810019744
922	0.0003810019744
923	0.0003810019744
924	0.0003810019744
925	0.0003810019744
926	0.0003810019744
927	0.0003810019744
928	0.0003810019744
929	0.0003810019744
930	0.0003810019744
931	0.0003810019744
932	0.0003810019744
933	0.0003810019744
934	0.0003810019744
935	0.0003810019744
936	0.0003810019744
937	0.0003810019744
938	0.0003810019744
939	0.0003810019744
940	0.0003810019744
941	0.0003810019744
942	0.0003810019744
943	0.0003810019744
944	0.0003810019744
945	0.0003810019744
946	0.0003810019744
947	0.0003810019744
948	0.0003810019744
949	0.0003810019744
950	0.0003810019744
951	0.0003810019744
952	0.0003810019744
953	0.0003810019744
954	0.0003810019744
955	0.0003810019744
956	0.0003810019744
957	0.0003810019744
958	0.0003810019744
959	0.0003810019744
960	0.0003810019744
961	0.0003810019744
962	0.0003810019744
963	0.0003810019744
964	0.0003810019744
965	0.0003810019744
966	0.0003810019744
967	0.0003810019744
968	0.0003810019744
969	0.0003810019744
970	0.0003810019744
971	0.0003810019744
972	0.0003810019744
973	0.0003810019744
974	0.0003810019744
975	0.0003810019744
976	0.0003810019744
977	0.0003810019744
978	0.0003810019744
979	0.0003810019744
980	0.0003810019744
981	0.0003810019744
982	0.0003810019744
983	0.0003810019744
984	0.0003810019744
985	0.0003810019744
986	0.0003810019744
987	0.0003810019744
988	0.0003810019744
989	0.0003810019744
990	0.0003810019744
991	0.0003810019744
992	0.0003810019744
993	0.0003810019744
994	0.0003810019744
995	0.0003810019744
996	0.0003810019744
997	0.0003810019744
998	0.0003810019744
999	0.0003810019744
